Year;Node;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0
2100;13;0.030757015941260318;0.6622756675018624;3.3477134554749477;30.546904695752715;0.15655310201571612;0.022876087213097307;0.1159878964976246;0.14398010859588797;0.28874003616311666;0.029349988486812573;0.66238217243916397;3.3524035373375662;30.50547608643474;0.15751428486493982;0.022628142871239376;0.11581925621861716;0.14335877500951155;0.28785683456487116
2100;14;0.0038904611711586905;0.659693645427328;3.4838426204124135;31.644649350405803;0.12596659810689509;0.01474606189568739;0.11301618951887608;0.14529141711846807;0.28728314625498863;0.0038586847925682175;0.65970314255371398;3.4838444048049517;31.640679732530497;0.12620318554770341;0.014580927044516301;0.11291461169158293;0.14535631329657081;0.28724294103682485
2200;15;0.010280022113750684;0.57843057700468326;14.214356244992032;104.0270938233936;0.026391728097743688;1.1944933914524114;0.091706842604971042;0.11119131684532779;0.22597632305407761;0.010804175857156881;0.57828358419918857;14.189826784098322;104.25239120817747;0.026374338196866205;1.1737257868350781;0.091723342932738636;0.11174958531538208;0.226955305005167
2200;16;0.0094654143585997524;0.57608069683627705;14.901459810010131;107.94422140979346;0.021034007636664818;0.70685981095657269;0.095252753395291878;0.10546985026167928;0.22341892162069207;0.010708008585847814;0.57591998170876058;14.878574591695767;108.2021153173544;0.020977557060055173;0.72046263663860799;0.095600386578572019;0.10574434499947481;0.22439496570526093
2200;17;0.011429518423077873;0.57637756431981779;14.744443940526658;107.42513153150483;0.020812010971268169;0.84402173672106784;0.095331356839820219;0.10649629257846274;0.2248564813539661;0.011602697096907933;0.57623211003502428;14.756956384176512;107.66469769341225;0.02077778644373543;0.85615689533788952;0.095436895263397825;0.10659862552172716;0.22520135850816353
2200;18;0.010496978354746746;0.57493555061165913;15.197223845068695;109.90063731750735;0.018056556954582952;0.47619406268371023;0.096595711444509097;0.10363175129488825;0.22299939957096443;0.011605204495326281;0.57482024464733728;15.190582544227821;110.09159268638275;0.01808860744121038;0.4868230549938346;0.097002013742476509;0.10362597372695545;0.22353850021534558
2200;19;0.011551286152964888;0.57668055800122586;14.601043468302011;106.90157262089224;0.021523970541258756;0.9517547229240364;0.095387944713116665;0.10747094877981543;0.22608095090007552;0.01158187076251436;0.57640895210599263;14.661537095888228;107.35543052997257;0.02133563352939816;0.89724403427489108;0.095608276556756522;0.10719104198443692;0.22610658418182181
2200;20;0.010613474345570414;0.57510547573066562;15.112499100489414;109.59882579289848;0.018368162432650107;0.56749088370366962;0.096571076084410387;0.10424925179184749;0.22370435046434328;0.011528540672787704;0.5749183814560237;15.136235481788081;109.91563425734597;0.018375815168474353;0.52868533200332024;0.097038547513225312;0.10400424550337113;0.22403195305066859
2200;21;0.025569854553454414;0.57754290187076651;14.225578928460394;105.43249838197724;0.019766616390730067;0.40737854144730079;0.09478730137147065;0.11080845277400581;0.22916996120122946;0.023781121424280151;0.57748643259809973;14.268201280042863;105.53221147873884;0.01979895127333095;0.41720388180959134;0.094294089761544866;0.11084137333274895;0.22864947379958503
2200;22;0.023818659466561181;0.57561481775404733;14.794326710072625;108.68441936246374;0.01640735047627247;0.25971194448892732;0.09697655504236502;0.10666247339767258;0.22693391103167665;0.023299244007462413;0.57550383693903584;14.812710845901449;108.87153453080606;0.016434238202647888;0.26566137416974556;0.097173813075403875;0.10655341780555631;0.22705454103443146
2200;23;0.011825786590553441;0.57687874788466409;14.498899326999714;106.55855944107253;0.022282342663415493;1.0109501336673432;0.095777389363205484;0.10795175295585334;0.22703915183129417;0.01176695685621707;0.57667943256449439;14.507646158668292;106.88220350213773;0.022196187008899936;1.0036606283410521;0.095946631086281375;0.10815451378757943;0.22765287064345577
2200;24;0.010929889501836465;0.57522350785095455;15.04672288312233;109.38810345268377;0.018820047429813226;0.61851155734036212;0.096855909882273064;0.10452778304452848;0.22431101695540928;0.011719791153216979;0.57506826187468263;15.041834025762913;109.64484556826137;0.018809712965476837;0.62103775420574436;0.097233263939401751;0.10460585766336264;0.22497728350631757
2200;25;0.027456608497817076;0.57802180593483043;14.09229216285306;104.64259709075078;0.020135108522457382;0.34758138932282634;0.094200168788986044;0.11185376508741385;0.22965260888871941;0.024345296881058794;0.57797550302426881;14.148577949631161;104.72864303983781;0.020147053431635215;0.35499152518365662;0.09338655701912453;0.11196436469618372;0.22884662366816577
2200;26;0.025687939641763812;0.57589678383304732;14.698610555866248;108.19947343150662;0.016439012924350561;0.22140853085677037;0.09661024960127676;0.10749287297289256;0.22744353541946097;0.023505738893530408;0.57582220603055423;14.738661185786743;108.33086622981568;0.016457497045218126;0.22593713488010536;0.096219277887082399;0.10754392089619734;0.22706289538117294
2200;27;0.040909824761967979;0.58049846876578826;13.637353355475469;100.71006340228104;0.022032521760936924;0.18503382783361388;0.08945557455577563;0.11574978603434385;0.22825609780898312;0.038432512218490804;0.58071886994869215;13.666000510490864;100.3836858482985;0.022122148493792345;0.18079440158125237;0.087615398920400434;0.1164101865144066;0.22690466313962626
2200;28;0.036534470384851969;0.57738628593350416;14.369232282436908;105.71501645269893;0.01679189804655571;0.1175778310901876;0.093173831274977012;0.11101597443832595;0.22730058039579951;0.030211629117024814;0.57767843615360437;14.459336298620956;105.26992963419961;0.016831001989985633;0.11530625243523218;0.090525206428439572;0.11136291097238317;0.22467159272591153
2200;29;0.0091670501682828594;0.57962567528513254;14.691890107101331;102.2749801207909;0.017329801860324789;0.037877826714982632;0.079396146447545043;0.11286920129934221;0.21375743488928045;0.0090560020921117267;0.57965412035593633;14.693318716234169;102.23151061740853;0.017370685751150534;0.037475525324026648;0.079174954290039054;0.11297870801008572;0.2136334086001786
2200;30;0.00086144892725192434;0.57546751250878814;15.34872933316508;109.05095278599441;0.012865980034653024;0.014572496907305776;0.083883306376529063;0.11250647227512012;0.21866111952682546;0.00088627514083120874;0.57546822577024204;15.348264712869552;109.04967217056389;0.012880820826940628;0.014364643018716095;0.083885539823614921;0.11250822880796199;0.21866562108700799
2300;31;0.0028729822398364988;0.51964875790572063;63.350025494604715;277.28472033839671;0.0033265161393803114;2.7691966347056507;0.0;0.11472081692464545;0.1276492753776447;0.0021516191047395942;0.51962771928048068;63.832321678789995;277.44416639524366;0.0032972724755220739;4.1470820784553553;0.0;0.11371738220908537;0.12665896157869749
2300;32;0.0026243207512390838;0.51713563469436863;65.968132327917189;289.62435729100241;0.0026287544101922249;0.91590147663254129;0.0;0.11503457210574591;0.1280816650384892;0.0021495468614443759;0.51702989278331857;66.460377520168123;290.20523355630979;0.0025935410408032371;2.4507405870835441;0.0;0.11426375856897983;0.12731115426862991
2300;33;0.0029495157170741663;0.5171838907271733;65.963913850779534;289.38778607385063;0.0025623057305643425;1.5519437859595087;0.0;0.11490159678891264;0.12797451898884943;0.0021073300696356047;0.51705504287528137;66.450745957923004;290.08069204108779;0.0025291031193385386;2.4666054971305584;0.0;0.11423007707324206;0.1272709430933357
2300;34;0.0027226652355250946;0.51594910533560745;67.652249990923963;295.71335766137787;0.002253144631536811;0.25344653972041442;0.0;0.11444471485986539;0.12745659185003966;0.0020839524335323489;0.51582288686974043;68.091587545826457;296.40213086245501;0.0022283650405547743;1.3218590976180167;0.0;0.11389479668548419;0.12687071072359926
2300;35;0.0027531336316237299;0.51737830983594513;65.719072389259537;288.4077201677589;0.0025263677511319083;2.1963090749054004;0.0;0.11499755515008943;0.12802091377896449;0.002109045466132593;0.51729454845619682;66.074525300925316;288.86145463108153;0.0025093769721060517;2.8873326629209828;0.0;0.11440383084041957;0.12747839101521097
2300;36;0.0025282718155485947;0.5160472997530261;67.581523196496207;295.21306190311702;0.0021957435239400858;0.83334335781728441;0.0;0.11441437361535409;0.12736495996211283;0.002097833166324674;0.51595014007301354;67.886940686207993;295.73803232189374;0.0021833594967987382;1.5776071101456068;0.0;0.11398541117494781;0.12697887096232952
2300;37;0.0028764184242612624;0.51608473431297153;67.554411349062065;295.0225606210181;0.0021570806791547151;1.3051394665566818;0.0;0.1143433397446694;0.12733039832349369;0.0021825348301070381;0.5159394487675607;67.881384091725067;295.79087779678747;0.0021439665417802602;1.5771592787558575;0.0;0.11401620897789704;0.12701563359817605
2300;38;0.0025779939319266506;0.51521931667882193;68.7083910955551;299.52861621337752;0.0019749651735772853;0.28678969333100213;0.0;0.11411173571263539;0.12707883909386791;0.0021664108393747482;0.51512100759775259;68.937156995458636;300.05753571191912;0.0019744888627024285;0.67246879744260468;0.0;0.11388481889866389;0.12685880131519464
2300;39;0.0027142243434722891;0.51758231821450029;65.385004817883129;287.37325234943194;0.002609528647764695;2.5070420231031676;0.0;0.11515306007235604;0.12823488134778188;0.0021922796991545907;0.5173870995282579;65.880452380861485;288.38554181665359;0.0025710707200633058;2.8980710288408318;0.0;0.11455727464062873;0.12766160964379422
2300;40;0.0024907165478956781;0.51615743312418594;67.407424398418499;294.64097379468785;0.0022428205209018299;1.0680026797317055;0.0;0.11447297002504725;0.12745551916991654;0.0021337961708630198;0.5160066855348201;67.780921555021237;295.44152407917528;0.0022254228755309987;1.597841536533906;0.0;0.11405159876840582;0.1270578784816441
2300;41;0.0028186086284110899;0.51620678347273929;67.357388164570807;294.388568534554;0.0021942387057284508;1.5408581021858936;0.0;0.11442201036341039;0.12743931217188464;0.0022036883798860003;0.51600324025926214;67.771494163212168;295.45756258078512;0.002176638807124754;1.604646208329541;0.0;0.1140744713527754;0.12708518205413241
2300;42;0.0025279012976227571;0.51527240291877152;68.630070288922226;299.24913818114516;0.001992829462870346;0.44126159873485449;0.0;0.11412862485982418;0.12710807859583284;0.0021995045183810413;0.51514792391119035;68.888182917430555;299.91436253048647;0.0019961239370487327;0.69563578347100474;0.0;0.11391238538245882;0.12689170464069136
2300;43;0.0024904369608269401;0.51791142136751211;64.102424943886106;285.61640945414973;0.0024203354116554493;3.6341659097416823;0.0;0.11696413103564887;0.1301987289988368;0.0024196844827838945;0.51799099405375715;64.13309522921908;285.23727938337942;0.0024372466412547877;3.1643177456970761;0.0;0.11681035763220048;0.12993763385682461
2300;44;0.0022020116971406293;0.51612812092027327;66.946541335157164;294.72822273872191;0.0019776286022741697;1.900529223755143;0.0;0.11546178349350111;0.12847309042836957;0.0023602709763976912;0.51610988686120995;66.968126833664115;294.82198816478274;0.0019808473249359783;1.0557666268994126;0.0;0.11548102655402243;0.12847247868229894
2300;45;0.0026477098073055755;0.5161901970282684;66.754210325492551;294.3939648809199;0.001950367672964847;2.6180553661106387;0.0;0.11555217317426435;0.12872203710582075;0.0025244529887071465;0.51609676379941249;66.972522877023948;294.88805990223688;0.0019464177355072547;2.4610996871288648;0.0;0.1152773431564531;0.1284950976043151
2300;46;0.0022068748854532148;0.51512071792236502;68.603113675081104;300.0165223835325;0.0017228068482074421;1.0382987362461904;0.0;0.11451747916527938;0.12752595272382389;0.0023919618836169094;0.51504674871514611;68.704767413158095;300.40617984699725;0.0017278592849601922;1.0332184696693503;0.0;0.11442198257806087;0.12750006404940903
2300;47;0.0027874860684015705;0.51763791684559357;65.198510605977475;287.07974566017714;0.0026894905293233149;1.7167564819246195;0.0;0.11549219650490369;0.12849652733356884;0.002137439479801414;0.51752119461808477;65.642392605116299;287.70291944115735;0.0026609065532408461;1.3951532419824275;0.0;0.11470588107967121;0.12783906936111722
2300;48;0.0025602083857262613;0.5162071428015117;67.219525347247327;294.36918957104496;0.0023104868863434531;0.33804530733902993;0.0;0.11478453577986449;0.12772041356253436;0.002051836464672318;0.51608321266972013;67.652414455303003;295.04263055050728;0.0022865779925787836;0.035998922557212154;0.0;0.11411626630573389;0.12713507476246858
2300;49;0.0029192309972838242;0.51622762255683885;67.247810959933233;294.27077718111809;0.0022411087927788789;0.98618845325404436;0.0;0.11463228204447413;0.1276133041691995;0.002154739328370119;0.51607427324941912;67.641112376920532;295.0858518571344;0.0022212991613650419;1.6575290144587029;0.0;0.11415337616767483;0.12717937576533542
2300;50;0.0026231972865384443;0.51529586156475427;68.512365214580413;299.11515592258633;0.002036150450643565;-0.040089636026152675;0.0;0.11432121644838356;0.12728738633178907;0.0021573441247555907;0.51517791836671223;68.832499334317433;299.75475899567743;0.0020270380954435308;0.73238766510286268;0.0;0.11394503169658536;0.12693067199933286
2300;51;0.002505984041560284;0.51827195711984564;63.335510008392049;283.78528444880612;0.00249009903611016;3.9198016217952159;0.0;0.11773737601936593;0.13101200148921074;0.0023966651870660585;0.51840170696490218;63.217580742360923;283.14989286846605;0.0025187763774068856;4.8700544634193932;0.0;0.11731460297453492;0.13095701933612433
2300;52;0.0022215218685338262;0.51632720945634236;66.481178874752217;293.67696912980927;0.0019924610938045627;2.0997653933491733;0.0;0.11594481276847948;0.1289596797165487;0.0023289147483773476;0.51632651811623331;66.465554772379292;293.67838966503604;0.0019926220632264569;2.932678911419373;0.0;0.11567273495387098;0.12899405636507991
2300;53;0.0025842713943618595;0.5163865449424595;66.291458767206592;293.35778412317148;0.00196568103349163;2.8122649830777391;0.0;0.11599422630632325;0.12921360349843164;0.0023789614577244653;0.51642155289597536;66.310740425174359;293.18656577930994;0.0019774207951665152;3.0295933237695749;0.0;0.11575142710172388;0.12908809181268391
2300;54;0.0021611723620454898;0.51520155363253295;68.390921833922789;299.57840476891511;0.0017094373764883182;1.1719092703003753;0.0;0.11473632292106016;0.1277580412013187;0.002492102024591521;0.51516414933018162;68.402041787997518;299.7699321555346;0.0017121574313839129;1.3898165178886757;0.0;0.11469469037379013;0.12782570529318743
2300;55;0.0031933016110615949;0.52038264762536512;59.219607608799507;273.34718266536947;0.0029395932465128608;1.8935326771696737;0.0;0.12171386183753818;0.13541027235986855;0.0030799462630268174;0.52095084757310184;58.934669690352742;270.71528980747979;0.0030083906098526108;2.2591093153131681;0.0;0.12061007628427424;0.13468224253290809
2300;56;0.0029189768974361421;0.51751259890579948;63.828415436205262;287.50921656473542;0.0020989931667047567;1.0739989039478814;0.0;0.11853340958038863;0.13178354993555386;0.0028692048379126483;0.51766620084410198;63.692207776846921;286.74682445290904;0.0020860756430653381;1.5094886881179548;0.0;0.1179454268107246;0.13170757817685055
2300;57;0.0039334532615488754;0.51767831191076807;63.598571182444893;286.67588050177972;0.0021154404245308073;1.4366668766889745;0.0;0.1183122030675509;0.13188679061008318;0.0049851810317298349;0.51854771270905831;63.061466155613836;282.43368169767189;0.0021865305519855197;1.1975538340280423;0.0;0.11750937115586234;0.1309482729402566
2300;58;0.0035038963267089406;0.5157482856232225;66.974158757302447;296.63371643752015;0.0016810908866220439;0.75022130446598112;0.0;0.11608286303598689;0.12933703792873485;0.0045585058207575349;0.51612976976258884;66.656928569729999;294.68270284222024;0.0016763128505824019;0.65004795709029395;0.0;0.11581598866649746;0.12907130140131293
2300;59;0.025165114947591778;0.52301790564770201;59.926181390246235;261.63684812185483;0.0025799154105184186;0.29534939222415346;0.0;0.1142884112814741;0.12729156973464129;0.02483399225696652;0.52309710221969163;59.942914219417631;261.29306563386046;0.0025894834746063005;0.29268719799375731;0.0;0.11412553518064941;0.12706631931898471
2300;60;0.012553501711458748;0.51836463137417754;65.127174675713732;283.5731358849323;0.0016609844819845392;0.14552120130701951;0.0;0.11392607062120476;0.12690803946791337;0.0091756998154479893;0.51838178717464634;65.348170909048918;283.51913069598208;0.0016551652180716828;0.14444671468254455;0.0;0.11350416091444097;0.12640450795718636
2300;61;0.0024642915204242432;0.5185973769990736;65.677281474866746;282.53223229464311;0.0017729352683330383;0.19711424625228346;0.0;0.112506875908328;0.12521483486122412;0.0024776216576801011;0.51859713788950967;65.676350276158217;282.53325397389682;0.0017749402207403568;0.19703465501095252;0.0;0.11250895196187752;0.12521731061173999
2300;62;1.5595304110305249e-08;0.5146438955252407;69.575137760606495;302.57810601179585;0.0012436593096333043;-0.010064934919284951;0.0;0.11378486617872519;0.12673950274112539;2.3777929241243632e-09;0.51464389454639792;69.575142975451598;302.57811170125927;0.0012450597756786469;-0.010052817434313965;0.0;0.11378485955369239;0.12673949483407076
